lang,phonemes
pt,s̪ k͡p̚ ɒ k͡p̚ ɒ l̪ ɒ ʁ ɒ s ә ŋ̟ ә ŋ̟ pʲ e k e iː j iː ɴ æ t͡ɕ iː b uə s j e p ɒ z ә ŋ
pt,i tɕ i e ə ɾ o
pt,t uə p ɾ o t e s ɻ̩ n uə f iː ɴ n a l̪ o ð uə s uə ɨ p ɾ e s̪ e n s ɻ̩ n a ɪ t a ij j a
pt,ɾʲ o
pt,ʂ uə o p ʌ ɪ b æ k͡p̚ ɒ s ɒ f a z e ʌ ŋ t ɹ̩ x i
pt,e l a ts uə o d o ŋ ʂ o b̞ o d͡ʒ̤ ɻ̩ ɡ o ŋ kʰ ɒ ɪ tʂ ɒ ŋ ð iː tɕ i ɴ ʂ ɒ b̞ ɒ tʰ
pt,tʂ ɛ d ij ʔ a ʔ e s ɛ t͡ɕ i m a ɴ d ɔ k͡p̚ ɔ d ɨ ŋ d ɒ
pt,ɴ iː u uə lʲ uə ɒ ɾ k n iː m ʌ ɾ a ɾ k ɒ m p uə a i ɲ a s̪ e s̪ t e ɴ t a p i ɪ t a ɾ ɒ z iː ɴ t͡ɕ ɻ̩ t̪ uə o ð e x uə ɒ
pt,a s p e ɾ p ɾ ɾʲ ɪ b̞ w i s uə o i ɪ e s t a b̞ e lʲ e tʲ iː lʲ ɪ z ɪ k o uə t ɾ a ɾ ʂ o ɕ i a o
pt,x u uə ɕ i tʂ ɾ ɻ̩ d a s v̞ʲ e m e ɪ s k ɾ ɒ s ɪ a p e ə ɴ ʌ z a p æ ɪ b̞ iː ɴ ɕ i ŋ f ɪ n
pt,tʂ ɨ k͡p̚ ɪ lʲ j e f j iː k uə ɒ p̚ p e ɴ s ɒ ʔ o m uː n
pt,s i ŋ k͡p̚ a ʁ u m ә ŋ̟ m a ʔ a l i
pt,ʁ ɴ ɒ b ɒ tɕʰ ɪ ɴ v ɒ n
pt,k͡p̚ o n aː d͡ʒ ɒ ʁ ɒ l ɒ ɴ ә s̪ b ɒ s̪ t̪ ɒ ʂ ɯ s t̪ ʌ b lʲ a m j iː ɴ s̪ zʲ j iː t̪ a b uə lʲ j iː j s̪ uə
pt,iː ts uə ʌ m o uə s k o n p a t e ɾ o uə t͡ʃʲ e a k e iː n o a ɕ ɪ k uə t a ɾ tɕ i o uə d uə k ʌ t e ʁ tʲ iː
pt,iː m iː s̪ e ɡ iː tʲ j e o p uə f uː k ʌ s l a x iː p æ ɾ m e k͡p̚ iː t uə e ð ʌ m e ɪ j ɒ
pt,k͡p̚ uə ɒ b̞ ʌ n i lʲ iː i o uː k͡p̚ uə ʂ ɒ ɴ ɒ ɴ p a n ɴ ɲ æ n ʂ ɒ ɪ t͡ɕ i o ŋ j iː m uə f a l̪ ә tʂ o uə t̪ uə p a ð ɒ e ʂ ɒ
pt,iː t̪ʰ e ð iː o n o n uə kʰ a s a m j e tʂ u ŋ tɕ o n o a ð e n l uə t a p e a o uə s a n m s uə a l u k t ɪ
pt,n ɛ m a j t͡ɕ ɒ ɨ s̪ ʌ ŋ̟ ʔ u uː ɲ tʂ ɨ ð ɒ t͡ɕ ɛ l̪ ɒ
pt,æ tɕ i f uə f uə uː n a
pt,b ɔ a l e ɳ o s k͡p̚ ɒ p e ɾ iː tɕ i b ʌ ɳ iː t̪ ɒ j t̪ ɒ m ɒ lʲ iː
pt,a s i e ʁ t ɒ u n ʌ kʰ uə ɒ tʰ i a s o s k o ŋ b̤ a iː ʂ ɻ̩ iː t iː
pt,t ɾ a z a t̪ l̪ a tʲ ɪ k ʌ ð j o z k o s i ð ɹ̩ s a u tɕ uː ŋ
pt,uə ɒ
pt,p ɒ l̪ a ʂ ʌ p ɾ e p ɾ ʌ ʂ ɻ̩ ʂ o ŋ ʂ iː lʲ i ŋ d iː
pt,ɒ ɳ ɒ w ŋ̟ ә t͡ɕ i o uə n ә ŋ k̟ʲ iː ɾʲ i e tʂ e k uə s t uə m a s t̪ i
pt,uə l̪ tʂ uː j ɔ uə ts ə k͡p̚ o n s p o uə t̪ s ʌ l̪ iː k uə a ɪ s a t͡ɕ i ə tʂ ʌ
pt,ʔ i ʔ o tɕ ɨ ʔ i p a
pt,t iː m e ɪ l̪ uə f w uː ɪ o uə p a ð ɾʲ i ʂ l o ɾ n a lʲ j e s t e
pt,s ɒ w l̪ uə ʔ a z m u lʲ æ j ɾ ɪ z u s̪ k͡p̚ ɒ l tʂ y b j ʌ l e z b uə m e ɾ
pt,b ɒ r ɒ k͡p̚ ʁ ɛ ɳ ɛ o m ɒ k͡p̚ uə a ɒ t̪ i m e ɾ ɒ m ʌ ɲ j ɒ t̪ e k o ŋ̟ d ɒ ɪ ɳ n iː
pt,t̪ʰ i m e j t̪ a ɪ tʂ ɻ̩ ð ʌ s ɤ ɹ s a l̪ ә k uə ɪ ŋ æ sː iː k͡p̚ uː m
pt,t ʌ ɲ æ tɕʰ i æ m p ɾ a b uə o t̪ i ŋ t a t ʌ ɕ ɪ s̪ o l̪ b̤ ɪ
pt,e ɕ ɪ m e ɪ t o s ɪ iː p a t͡ɕ t e ɾ ʌ t͡ʃʲ e s p a ɾ a t uə ɪ z m i b̞ iː tʂ e s̪ ə ɾ
pt,ʔ iː b ɪ ɾ ɾʲ i s̪ a n ɒ ʃ ɛ b ɒ ʁ ɒ z ɒ ɳ ɒ ŋ iː m e ɴ kʰ o p̚ ә lʲ ɤ̆ ɯ n ð ɪ t̪ a ɳ d l ʌ s̪ iː
pt,t ɒ b iː
pt,æ n d g ɑ d s ɛ d æ l ɪ k z a j d y n ɑ tʰ ɨ
pt,e l a ʂ ɻ̩ tʂ e ɾ ɡ w tʰ a
pt,ɔ o tɕ i æ ɾ k͡p̚ i iː ʂ o uə s̪ uə o ɒ t͡ɕ
pt,iː mʲ e u n o ʋ s e ɴ ts i k a t uə b̞ ʌ ɾ zʲ ɪ t o m a m uə s ʁ u m uə s ɪ
pt,b̥ a z ð ɪ ð a i v o m ɪ p uə ɾ a k iː ɴ uə s t ɪ
pt,j iː tʲ j iː ɒ
pt,ɾ ɒ ɕ ɻ̩ u tʂ e s̪ e ð uː f j o m iː ð æ t a s
pt,ɪ z ð e p uə ð ɒ p e s uə a b̞ a x ɕ e ŋ ɴ tʂ ɻ̩ ʂ o ŋ k uə a n t ʌ s p e ɪ ʂ uə s
pt,n uə p uə a ɾ a n ɪ ʔ a m ʌ ŋ j a ɒ ɾ ʂ ɪ d a t͡ʃʲ ɻ̩ d uə s u ŋ d uə b̞ ɾ ɒ tɕ i o uə k͡p̚ uə o ɾʲ iː t͡ɕ iː
pt,o ts ɾ j a t e ɨ e n ɔ l m ɪ o n s uə b̞ a ɾ ð e s̪ i v̞ʲ ɪ tʂ o n e n d ɪ s̪ æ ɾ m ʌ s t̪ t ɾ f ɾ e
pt,p a t̪ tɕʰ y ð ɪ
pt,uə k͡p̚ ɒ ɾ e s u iː k iː i m a s ʌ l̪ ɪ m o s t ɪ
pt,t͡ɕ i a o ɒ ɾ t̪ʰ iː tʂ uə ʂ ɒ pʰ uə g a tʂ ɪ p ɾ ʌ tɕ o uə tɕʰ iː t ɾ ʌ tʂ uə
pt,ts ɒ ŋ̟ m a m ә s̪ ɛ m a ʔ e b̞ uə k͡p̚ iː j a ŋ p ɾ o uə g ɾ e x ɒ
pt,æ ʁ s a m ɪ t u tʂ uə o g uə lʲ uə t a ʂ o b ɪ p e ɪ t a
pt,ʌ k ɒ w ә m uə ɒ t̪ uə o j i ɴ m j iː s̪ t̪ u ɾ ɒ e b̤ u d
pt,i t̪ ɾ ɒ p uə ɒ a lʲ l i ŋ kʰ o ŋ t̪ ɾ e ɳ ɛ k p uə o e tɕ e s ɪ f uə e ɾ m a ɪ
pt,ɒ p ɾʲ i m a b̞ e ɾ ʌ k o m e s o n o dʲ i e b̞ ɪ ɴ t͡ʃʲ i t̪ ɾ e ɪ i tʲ i s e p tː e
pt,a ʁ uə k e ɴ n ʊ k a t ɪ s p a tʂ ɨ ð uə o i tʂ e lʲ e s e b̞ e ʂ uə ð ɪ
pt,o tʂ o ŋ tʂ ɪ o uə d uə s e æ u b s ɪ d uə s iː d͡ʒ e n o b̞ e n t e o uə s̪ e p ɾ e sː i ɪ ð a l ɪ
pt,j æ iː ŋ ʁ ʌ ɾ t ʌ ŋ d æ ɪ n ɒ e n p ɾ d o ŋ ɴ t͡ɕ y iː k uə b̞ a lʲ ɪ a
pt,ʂ uː o uə
pt,t uə b uə k̟ʲ iː tɕ tʂ ɻ̩ ʂ p ɤ̆ ɪ t o k uə p uə e ɾ e j a ʁ uə k͡p̚ ʌ n t uə b̤ ɾ ɒ k͡p̚ e ʁ uə ɒ l̪
pt,t a ð e a l̪ ɒ s p a ɾ a pʲ e ð e iː s̪
pt,k ʌ s tʂ m a i z ɪ s uə p e ɾ a k e ʂ ɻ̩ k i e ɴ t̪ ʌ n m o uə
pt,ɔ n m uə s ð ɛ x uə l b̞ a j ɛ s t ɤ pʲ iː z k ɨ ɾʲ i s ʏ n t͡ɕ u
pt,s̪ ɒ z ɒ d ʌ s̪ iː ɴ iː k͡p̚ uə ɔ t ә ɾ s ɛ t̪ ә n ɛ ɾ ә ŋ̟
pt,a ɾ ɕ y tʂ o s m ʌ e z i lʲ ɪ p o t e s p uə e b̞ j e z o n ɒ p uə ð e ɾ i ŋ t e x a
pt,k ɔ̃ ŋ̟ e s ð j o uə ɕ i o ʂ o s i ɴ iː s o ɕ i o ʁ s i ɴ a
pt,iː s̪ i t ʌ n t ɒ p a lʲ ʌ ŋ t ʌ tɕ i k o
pt,a b uə k l ʌ t͡ɕ iː n ɴ o ʂ ɻ̩ l ɒ ʂ ɻ̩ k uə o p ɒ ɴ ɳ ɒ æ ð ɒ ɳ ɴ iː ɪ f ʌ e ɴ j e p a ɕ ʌ ɒ ð d e p uə t ɒ p o b̞ uə lʲ æ
pt,h ɒ h u m t ə g ɤ l̪ w j ɒ l̪ l d s k m ʌ l̪ b̥ ə ɾ i s l i n ə z s iː ŋ
pt,i m p ɾʲ i ð e s̪ e s ð e a b̞ a ʂ p a ɡ o ŋ
pt,p ʌ ә m iː s k uə a lʲ ɪ i l u b̞ i ʂ ɻ̩ k a ð o t e ɾ k͡p̚ uə j o uə
pt,b̞ i a b̞ ɛ ɪ
pt,ʔ ɒ d e v uə o ʂ ɒ n u t uə p uə v uə ʔ ɒ f ɻ̩ d a ɪ tɕ a k͡p̚ iː ɾ e ɒ
pt,k a p o n d ʌ n d e ɾ p o tʂ e n o uə s a p e k æ k iː ð e uə lʲ ɪ v æ ɪ t͡ɕ o ɒ
pt,ɲ o uə d uə ɾ ɒ m i ɴ l i ts a tʂ i tʂ o ŋ k͡p̚ ɒ o ʂ e ɪ x a m i ɴ
pt,ʌ m h ə m
pt,lʲ e m w uə e ɾ a p ɾ ə p a ɾ a ɕ i a l̪ ɒ ɪ tɕ iː e f iː s ɯ
pt,u uə t͡ɕ o uə s a lʲ i ð e o uə ɕ o f e tʂʰ o a pʲ e a x w u t ʌ s o b ɾ e ɕ iː
pt,ɒ p ә ɴ t͡ɕ u p t̪ uə d ɒ n m uə ɾ ә ɴ ɒ ʌ k o m uə s t ɒ b̞ ʌ t͡ʃʲ ɻ̩ s̪ æ
pt,ʔ a ʂ ɒ ʔ ʃ t̪ ɔ k͡p̚ ʌ a ɾ a t͡ʃʲ k a m e n t͡ɕ o t i ŋ f uə
pt,j a ʂ iː s k͡p̚ ɒ b a ɾ ɒ a b a ʂ o uə tʂ ʌ n
pt,iː k s ɪ o uə p a ɾ a ð e i ɾ o e n d j e s k uə ɨ e s i o d uə m uə k uə a t ɾ o
pt,n o uə t a p uə ð o z ð ɒ tʂ ɪ tʂ a d ʌ ʂ o ʂ ɻ̩ e a ɾ e æ n iː ɪ s ɕ i n k uə b̤ i lʲ o ɒ ɪ
pt,l o tɕ ɪ ʂ a k a p uə ð o n ɪ n x o n t ɾ ʌ n d ʌ f i ɴ e ð a s i lʲ i t͡ʃʲ tʂ e z n a
pt,b ʌ ɒ t ɒ a ɪ tɕʰ i m o n ʌ t͡ʃʲ ɻ̩ t æ ɪ ɾ ɒ æ m uə z uə ɒ
pt,a e p e k u s o n p ʌ ŋ g ʌ ɾ ɪ a e tɕ y k t e w i t a ʂ e ʂ f a l ə n o
pt,j uə p a ʂ e o m a ɪ ʂ p uə t m e s̪ e b̞
pt,b̤ e m u lʲ e t e ɾ a k s i k a ð a s t̪ ɾ a ɴ uə s̪ a i tʲ ɪ m ɒ ɪ s t ə
pt,ɒ v ʌ m a ʌ o ŋ̟ ʁ a tʰ e ð e b̞ iː ə p e ɪ m uə a
pt,t͡ʃʲ iː o s b̞ æ tʂ ɪ s pʲ iː s ʁ ɨ tɕ ɪ s p a ð e s k o n p uə o ʁ tʂ a ɻ o ŋ k o ŋ ɳ iː uə
pt,ð æ ɹ p uə ɑ z t b̥ iː l i x k͡p̚ ɔ ŋ̟ g ɹ̩ h ɒ f ə z p ɛ t̪ʰ iː z ij j ɛ
pt,ɴ ɒ ŋ l uə m a tʂ iː tɕ i n tɕ i y ʂ e tɕ i b̞ o s ɒ ɪ tʂ iː
pt,a tʂ e s o s ɒ l ɒ ɕ iː ɴ s ə pʲ e
pt,i n o f e s m a ð ɪ tɕ i ɴ j a o k uə p a d uə s̪ i o uə f i ɾ ɪ
pt,t̪ i m i n m i æ n i ɴ e tʂ a
pt,t e ð e ɪ ð a t̪ tʲ f a s̪ ʌ ʂ uə e i ɴ uə m iː t͡ɕ y
pt,p uə o tʰ e ɴ d uə b̤ a ʂ t o ɾ i s ts e ɾ ɪ z ʌ i b̞ o uə k ɾ a m a b̞ i dʲ e s a zʲ e m ʌ
pt,n ɒ i t̪ ɒ l̪ ɒ uə
pt,m j e n t uə x e p uə b̞ lʲ i k ɨ a n o tɕ ɪ lʲ i p e ɾ t a ʂ ɒ ŋ k uə l o n ɪ a o
pt,a b̥ ɪ z a j d iː s ɛ n i m a l z s ɑ ɾ b i ŋ b̥ ɒ x ʁ
pt,ɛ l l̪ ɤ tʂ u w ɤ m uə s pʲ ɪ l s
pt,ɾ ʌ k iː e n iː ŋ ɴ ɾ o l d a v a m o m a ð e ɾ a k u n x uə i t͡ʃʲ p ɾ e ɪ ð iː
pt,tʂ ɒ v e ʀ ɒ b ɨ x ɒ j o uə k ɒ v iː k͡p̚ e a ә l̪ ʌ ә
pt,b̥ a ʁ j g ɑ ɾ h æ d z ɻ̩ k a j z ɛ tː ə ɾʲ lʲ iː s w uə u z ð ə k ʁ a j s f ə l s uə ɒ j s
pt,o i ʌ u m ʌ n iː s uə a z b̞ a ɾ ɪ ð æ l a t͡ɕ ʂ ɻ̩ s a k͡p̚ tʂ e
pt,t a ʁ b̞ iː s pʲ e ɾ ʌ n ɪ p uə lʲ j e iː p ɒ d uː ʂ ɻ̩ ɡ ʌ ɾ ŋ u ʂ uə o m ʌ iː ɕ ɪ lʲ iː b̞ ʌ n
pt,ɒ t̪ ɒ k o m o e ɒ s a k̟ʲ i n uə k uə s ɻ̩ tʂ uə ð i o uə
pt,ʁ uə ɾʲ iː k o uə l o uː tʲ ɪ e ʂ a s a b v̞ʲ ɪ u t ɪ v a ɪ p a ɾ a k a n o i ɪ t͡ʃʲ e n d o uə k a ð a m j æ p o lʲ iː n ɪ
pt,z ɒ ɳ ә ŋ̟ s̪ ɒ ŋ̟ tɕ ʌ n ɴ j æ k͡p̚ iː tɕ y s ɻ̩ ɴ o ŋ p ɾ
pt,ɒ ʔ ɛ ɳ i b̥ ɛ ɹ h u w ʏ ɹ t͡ɕ tʂ ɒ l̪ v ә ɕ ɪ ŋ k θ ɾʲ ɾ i
pt,n u n t a pʲ j e n tʂ uə ɕ i o uə s i o s uː f i ɾ i b̞ uə o s̪ a t e s uə ʌ l u s e ʂ e ŋ ɕ i o
pt,ɒ ɪ ʂ ɻ̩ ɴ t o t uə
pt,n u ɕ i a l a ð ɾ a ɪ n ɪ s k uə e o s ð a p ɾʲ j e n o a i u uə p l o s e æ sː ʌ ð i t͡ʃʲ i b̞ uə p ɾ e m iː n uə a lʲ iː s ʌ
pt,k u z n o e b uə s pʲ e s e a s t̪ e o n u tʂ o m i n d o p o uə t a ɾ j a s æ n a s i k w n
pt,ɲ iː ʂ uə p uə ð uə t a t ɹ̩ ʂ uə a ŋ w o tɕ i s k̟ʲ e p uə t͡ɕ o uə
pt,d uə t͡ɕ iː ʂ e ð j a s̪ e k ɾ e s t ʌ
pt,iː p ɾ o p uə o ð ɪ tɕ ɪ v o m a ʂ t a n d a s uə p o b̞ ʝ ɪ m a s ɪ o
pt,k e pʲ j o uə s m a ɴ d uə o i n ɪ ŋ iː m e n e n tʂ uə s k o n s t e l o s n e m a t̪ ɒ
pt,p uə s̪ e ɪ p ɒ ɪ f a ð ɪ p uə e ɕ i n ɒ o lʲ a lː æ ɪ ɾ a ð e pʲ e ŋ ɴ d e l ʌ s̪ o uə b iː tʲ
pt,e f a ʂ o p ɾ o b̞ ʌ p uə t ə f a l̪ ɒ
pt,ʌ ɒ ɴ ɒ s a n tʰ i tɕ i e p ʌ ʂ ɻ̩ t͡ɕ iː ɾ u
pt,i j e l ɨ b ɒ j a m a ŋ k͡p̚ uə l̪ s uː ɟ j i j e s̪ o l̪ ә
pt,ʔ ɒ p ɛ r ɯ b ɒ s ɒ s iː ɴ iː m j iː tʂ ɒ ɳ e ʂ ɻ̩ b i
pt,ɪ tʲ ɪ
pt,p a s a k̟ʲ iː u n i mʲ e ɾ ɪ k e ʌ ʝ a s p e s o t ʌ ɕː o ŋ̟ m i n ɪ ɾ ɒ
pt,ʔ ɒ ɪ i n a s uə o m i tɕʰ y m e n s i b̞ o s e ɪ k̟ʲ i æ n s ə ɾ b̥ a ð a ɪ x o ŋ t i
pt,ʔ ɒ b̞ ɒ
pt,m w a s̪ ɔ ŋ̟ d͡ʒ a k̟ʲ ɪ t ɛ dʲ ɪ a tɕʰ ʏ ð a
pt,d o t͡ɕ i t͡ɕ a t̪ ɒ p a v ʌ j d i p o t͡ɕ æ ɒ k͡p̚ ɒ lʲ
pt,ɪ n w ɑ m iː t̪ ə b̥ a j ð uə f i l ɹ̩ ð e s p ɾʲ ɪ ts uə l s ɹ̩
pt,ɒ ә s̪ iː z ɤ ɳ w e ŋ l̪ l ɒ h iː k i ʔ e z ɒ t͡ɕ i ɳ ɒ ŋ
pt,iː z s p ɒ ɪ ʂ a t̪ ɾ ɒ a o s o ŋ̟ i n f ʏ ɾ j uə ɻ e h ɪ z pʲ e ʂ ɹ̩
pt,lʲ e s æ n ɳ d uə
pt,ʁ ɒ l̪ ɒ j
pt,ɳ ʌ ŋ s̪ uə ʂ ɻ̩ tʂ ɹ̩ iː ɾ ə z o ŋ t̪ i æ n b i e ɻ̩ ɾ h ɒ
pt,v̞ʲ e n v o ð e l o k e a p a ɾ a s n ʌ a s a lʲ iː
pt,u tʂ o ɒ i n f o n t a l̪ lʲ e z n o s ʌ k a ә t a u tʂ o ŋ k͡p̚ ɛ k͡p̚ a ɕ i
pt,w ɒ n tʰ ɒ ɪ ɒ l̪ ɒ a t͡ɕ ɻ̩ b iː ts ɒ ɪ ɾ ɪ ð ʌ p ɾ i a
pt,i iː lʲ iː o s iː sː u ɪ s p uə o ð ɪ ʐ a iː mʲ j ɪ l uə o b iː s̪ e n ts ə tʂ e s e
pt,iː n t ɨ n o z o l̪ u s t e l a ɡ ɾ a s ð iː ɕ i m ʌ s
pt,ɨ u d uə p ɾʲ i k w uə e ɪ ð ts ɒ ʂ ɒ s̪ a o ʂ ɪ t ɒ a o f a t a ŋ p iː
pt,n æ p ɾ ɨ o k͡p̚ uə tʂ ɨ k͡p̚ o t a o pʰ e t͡ɕ ɻ̩ t͡ɕ æ
pt,m ɒ u ә ɴ tʂ o m e ɕ ɻ̩ t̪
pt,t̪ʰ iː m i l ɪ t uə m ʌ n ð uə w a e f a s uə
pt,iː s p e ɾ t͡ɕ o s e s t ɪ e ʌ n b uə o t a ð d uə v i ʐ uː
pt,pʲ e t e p o t uə ɨ e m ɪ p e ɪ p o t b e ɛ n e k a ʂ ɻ̩ lʲ ɒ
pt,t̪ʰ i t æ p̚ t tʂ ɹ ɔ n t ə s ɯ ʐ ə l a j d͡ʒ y n d͡ʒ ə n w ʌ ɾʲ ə m ɒ s
pt,ɒ ʂ t o ŋ p uə o ɾ e ð e p o uə d a p ʁ t o ʂ ɻ̩ t̪ t uə i s ɪ a ɒ u m uə i æ ð iː s k iː s ɻ̩ p ʁ ʀ o ʂ ɻ̩
pt,b̞ o ɒ m ɒ ɪ b̞ o ɾ j e t̪ s̪ uː m o t j ɾ
pt,l uə k a o kʰ ʌ z u o ŋ ɕ ɪ f e ɾ e n s ɻ̩ s i t ɾ a s̪ e p uə b̞ l̪ l i k ʌ e s k ʌ s̪ ɒ
pt,ʔ iː ʂ ɛ ɳ o ŋ̟ m a w s̪ e h a ɾ w e ɕ e n uə
pt,ʔ ɒ s iː l lʲ e m tʂ ɨ k o f ʌ lʲ e ɪ ɕ i e k uə o b̞ ʌ k a m a p a s i n ɴ tʂ ʌ ŋ ɨ k o l uː
pt,ð ɒ s̪ ɒ b æ n ɪ ɻ̩ tʂ ʌ p b̤ iː d͡ʒ iː ɒ s̪ p ɒ a n b ɾ ɒ b̤ uə lʲ j e b̤ uə l̪ a
pt,t͡ɕ ɒ
pt,p uə a k̟ʲ ɒ iː i s p e ɾ ɒ n ʌ ð i ʂ ɻ̩ ʂ e ə x ɒ m i ə n t̪ ɪ
pt,a ɕ a k e ɪ p ɾʲ j a s ʌ k e a z uə o b uə o t a s æ t͡ʃʲ ɻ̩ b̥ uə i ɪ p uə ɾ e
pt,k͡p̚ o m a t̪ ɨ tɕ e ʁ o ɾ dʲ i x a s t̪ uə ɪ i n ə a s ə tʂ o
pt,m ɤ̆ e s t̪ ð e pʲ e tʂ ɻ̩ k ʁ w o n t a ɡ o s f uə e ɪ k o l o k a ð ɕ i n uə
pt,d ɒ t̪ ɒ k͡p̚ o ʂ uə e ɪ uə ɴ tʂʰ ɒ tʂ ʌ e ɪ ɡ a ɾ ʌ kʰ ʌ tʂ u p a s e i uə s t e
pt,i u uə i ŋ p a ɕ a t uə ɾ e s ʌ n e æ s t̪ uə a ɾ a uə ʂ uː
pt,t͡ɕ a o m ʌ ʂ b i æ n ʔ a ʂ ʌ n ɕ i p uə e ɪ s̪ e v ʌ tʂ ɻ̩ ɲ a ŋ
pt,ɳ o s̪ uː s ə j o ŋ k e k o ŋ p a i iː w e s pʲ e ɾ e s uə
pt,ɒ p o ŋ t̪ ɹ̩ ɾ ə ʂ o ŋ d uə o ɒ o x a l i ɻ i o e f e ɪ t ɒ i ɴ p uə ʂ k͡p̚ uə f o ŋ k͡p̚ ʌ ŋ ʂ ɻ̩ ð i ɒ
pt,k iː n ɒ p uə e t̪ m e ɡ ɾ a b̞ a s̪ a m a tɕ i m iː ɕ iː ŋ ɡ a l ɪ ɾ u l e g a ʏ b̞ uə
pt,ð ɒ lː ɒ ɾ i ɲ o uə m i e ɴ o j æ ɴ n k j æ ʔ a
pt,lʲ æ n b ɾ ɒ o u ɴ t͡ʃʲ tʂ ə ŋ tʂ ʌ b ʂ ɪ s̪ ʌ ɒ p o t a ɴ i uə tʂ ɾ u b̞ uə iː b̞ a ɾ t͡ɕ iː
pt,a k uə a ɒ e ʂ ʌ m a t uə ɾ e s̪ e ɾ e l iː s iː t o a n uə ɕ ɪ n o tɕ e iː s t a æ ʂ ɻ̩ k͡p̚ uə o
pt,k̟ʲ i m a ɪ p a ɾ a b̥ a ʂ ɹ̩ k͡p̚ ʌ ɴ o f iː ɴ ɒ l̪ x e ɪ ʌ tɕ i b̞ a ɪ tɕ i æ
pt,b̞ a ʔ iː b uə l̪ b̤ uə
pt,w ɒ ɴ l̪ ɨ b ɾ ŋ̟ b ʌ lʲ ɪ s̪ o ŋ̟ m ɒ p e ɴ ɪ a
pt,k͡p̚ ʌ ɾ b iː e ʂ iː t͡ʃʲ k͡p̚ ʌ ɾ d e iː t͡ʃ k͡p̚ ʌ b uə s̪ n ɒ l̪ d ә b̞ a l̪ l ɒ ɯ
pt,ʔ d i k͡p̚ u k͡p̚ a ɳ ɒ b i ɴ a d ɒ
pt,t̪ʰ ɒ ʃ k͡p̚ iː t̪ e iː ʂ k a ɒ o x ʌ ɪ ɴ tɕ iː ð uə o z o uə m j e ʂ uə ð ɒ
pt,lʲ æ a lʲ s ɪ k o uə s u m i ɾ o a b̞ uː tɕ e æ a ɾ e a m i ɪ ɴ
pt,ʁ ʌ ɴ tʂ e d e ts a ɪ ɳ iː i ɴ o p uː tɕ æ i tɕʰ i ŋ p ʌ ɾ ɒ ɪ lʲ ɪ t̪ a i n a
pt,t͡ɕ o uə tʂ ɛ b̤ a l a ә d i b̤ a b i l u ð ɒ n ә
pt,p o m e ɪ ð e s ɪ m iː i n ts o d uə v o s ʌ b e n tʂ ɪ t e sː ɻ̩ m o f ɪ ɻ ɪ
pt,d uə j ʂ ɛ l ɒ n ʂ i e t̪ i æ ɒ b̞ e ʂ ɪ k uə ŋ k͡p̚ uə ʂ ɻ̩ b̞ iː ʂ ɻ̩ p uə a ɒ s t ɪ ʂ ə m o uə ʂ ə p iː s f uə a t ɪ tʂ ʌ
pt,l ɒ ɪ ð ʌ l̪ e ɪ ʂ ʌ n s p e ɾ ʂ o
pt,tɕ j e l uə p s uə o i ɪ s uə k ʌ n i k ʌ n e n s̪ i k a s uə a s̪ i ŋ
pt,uə l̪ b i k uə ʏ ɾ ɒ ʂ ɔ s̪ ә æ ɴ ɒ t͡ɕ i ɳ e ɾʲ e k s ɻ̩ p uə x a
pt,ʔ ʌ uə k ʌ t̪ e ɪ ɕ i ɒ l̪ t æ tʰ i m i
pt,m ɔ̃ s k ɒ h e f uə ʐ uə ɪ ʐ ɻ̩ s uə u uː s
pt,ts uə e ð j e s̪ e ʂ ɪ t uə ʌ ð e s e l iː ɴ tɕ i n uə o a ʋ o k a ɾ a b̞ a k ɾ
pt,ʂ uə v e ɪ l uə p a o k͡p̚ s k͡p̚ uə a ɒ ɛ k ɒ tɕ uː o uə s e ɴ
pt,ɒ ɪ ɾ k u k u o t i ɛ k s t a u n d ɪ s k ʌ e v̞ʲ ʌ l ɪ s p s i a e s
pt,n ɒ j n ɔ j ʔ ɒ
pt,b̞ a tʂ ɨ s uə ɾ ɪ p uə o ð o k o z n a t͡ɕ uː o k uə
pt,n e lʲ ɪ k e ʌ p a v̞ʲ ɪ m iː n t͡ʃʲ ɪ a k ʌ p a m lʲ j æ ɴ t uə o t͡ɕ i ɪ t̪ a p a
pt,e p uə o ɾ ʌ a n iː s k iː k o t o ŋ e n k o n t ɾ a s o m b ɾ a m j a n t uə k o m uə s̪ i e
pt,ʔ uə ʂ ɒ ŋ ʔ j a ɒ l ɒ
pt,p e tʲ i ɴ ɪ k e tʂ uə e p e ɴ iː tʂ e d͡ʒ̤ i m ɨ o s o b̞ o ð ɪ t æ v i lʲ ə d a v ɾ i n ɨ
pt,ʔ ɒ k ʌ ɾ ɒ ŋ ð ɪ ʂ ɻ̩ lʲ i a o tʂ e lʲ e ʂ ɻ̩ ŋ a ɒ ә m uə o ð j e l u d uə t e
pt,lʲ u m e ɪ ʝ o a e tʲ ɪ e s t̪ o m ʌ ɴ ʌ ʁ u m a s ɪ ʁ e ʌ ʂ ɻ̩ i u uə k e ɾ o t̪ t uə f a u m e ʝ o lʲ a s e æ e m u t̪ uː n uə o uə
pt,ʔ iː n ɒ ʔ o ɾ ɒ m ɒ s p ɒ ŋ s ɒ n k uə a ɴ d uə t u
pt,ɒ tɕ a l uə o ɒ ŋ tɕ i n ɴ a j o tʂ ɻ̩ ð uə ɒ e z ɴ i b̞ ɪ o ŋ
