lang,phonemes
en,s ˈʌ nd ɪ s p l ˈeɪf ɚ
en,k ˈæ n s ə lð ət ˈaɪ m ɚ
en,j ˈuw ˈɪ ls t ˈɪ ls ˈʌ ml ˈɚ n
en,d ˈʌ zh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pt ˈeɪ kp ˈɪ k t͡ʃ ɚ zə vð əm ˈu n
en,ʃ ˈoʊm ˈid ˈʌ s ts k ˈɪ lh ˈoʊ ms k ɹ ˈi n
en,s ˈaɪ l ə n sm ˈaɪ k ɹ oʊ f ˌoʊ nw ˈɛ nˈaɪˈæ ms ˈaɪ l ə n t
en,ə d ɹ ˈɛ n ə l ə np ˈɔ ɹ n
en,m ˈɪ ʃ ə nə b d͡ʒ ˈɛ k t ɪ v zə vð əh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ p
en,d ɪ l ˈi tˈɔ lð əə l ˈɑ ɹ m z‖
en,ˈoʊ p ə nˈoʊ m ˈɛ l ˈi t oʊs k ˈɪ lm ˈɛ n j u
en,w ˈɛ nd ˈu
en,s ˈʌ nf ˈoʊ t oʊf ɚk ˈɛ l v ɪ n
en,ˈɔ nl ˈu p
en,w ˈɛ ɹw ɚj ˈub ˈɔ ɹ n
en,s ˈʌ nd ɪ s p l ˈeɪˈɪ nˈæ ŋ s t ɹ ə m
en,d ɪ f ˈɛ n s
en,m ˈaɪl oʊ k ˈeɪ ʃ ə nf ɹ ˈʌ mˈɔ ɹ b ɪ tl ˈæ s tm ˈʌ n θ
en,s ˈʌ m ɚ
en,ˈɪ zð ək ˈʌ l ɚ zˈɪ nh ˈʌ b ə lp ˈɪ k t͡ʃ ɚ zɹ ˈi l
en,m ˈeɪ kf ˈoʊ np ɹ aɪ ˈɔ ɹ ə t i
en,s ˈɛ ts p ˈɑ t ɪ f ˌaɪʃ ˈʌ f ə lˈɔ f
en,ˈɪ zˈɔ lh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pd ˈæ t əə v ˈeɪ l ə b ə l
en,d ɪ l ˈi tˈɔ lə vm ˈaɪə l ˈɑ ɹ m z‖
en,n j ˈu zə b ˈaʊ ts p ˈeɪ sf ɹ ˈʌ mɹ ˈi s ə n t l i
en,t ˈoʊ t ə lf j ˈu t͡ʃ ɚ ˌɪ z ə mk ɑ ɹ t ˈu n
en,ʃ ˈoʊf ɹ ˈʌ md͡ʒ ˈeɪ m zw ˈɛ bs p ˈeɪ st ˈɛ l ə s k ˌoʊ p
en,ɹ ˈɛ z ə m ˌeɪk ˈɔ l
en,p l ˈeɪət ɹ ˈæ kj ˈu z ɪ ŋs p ˈɑ t ɪ f ˌaɪ
en,s ˈɛ tk ˈʌ s t ə mˈaɪk ˈʌ l ɚ z
en,d ˈʌ zl ˈɪ vˈɪ m ɪ d͡ʒ ɪ zf ɹ ˈʌ mh ˈʌ b ə lɪ ɡ z ˈɪ s t
en,k ə nh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pt ˈeɪ kp ˈɪ k t͡ʃ ɚ zə vð əm ˈu n
en,ˈɑ w ˈeɪ k w ɚ d z
en,w ˈʌ tˈɪ zð əs ˈɔ ɹ sə vj ˈʊ ɹf ˈæ k t s
en,ˈoʊ p ə ns ˈoʊ v i t w ˌeɪ vh ˈoʊ ms k ɹ ˈi n
en,w ˈʌ tˈɪ zh ˈʌ b ə lp ˈɔɪ n t ɪ ŋ
en,k ə n t ˈɪ n j uf ˈɛ ɹ i t ˌeɪ l
en,s w ˈɪ t͡ʃj ˈʊ ɹb ɹ ˈaɪ t n ə sl ˈɛ v ə l
en,ʃ ˈoʊh ˈɔ ɹ ɚb ˈæ b ə ls k ˈɪ l
en,d ɪ s p l ˈeɪl ˈeɪ t ɪ s tf j ˈu t͡ʃ ɚ ˌɪ z ə mk ˈɑ m ɪ k s
en,s p ɹ ˈɪ ŋ
en,w ˈʌ tˈɑ ɹð əh ˈaɪ ɪ s tɹ ˈeɪ t ɪ df ˈɪ l m zˈaʊ t
en,d ˈʌ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pf ˈaɪ n dn j ˈup l ˈæ n ə t s
en,k ɹ ˈu d
en,d ˈɛ n m ˌɑ ɹ k
en,m ˈeɪ kn ˈoʊ dəf ˈɔ lb ˈæ k
en,ə b ˈaʊ tv ˈɪ z ɪ b ə lˌɪ n f ɹ ɚ ˈɛ dˈɪ m ɪ d͡ʒ ɪ ŋɹ ˈeɪ d i ə m ɪ t ɚs w ˈi t
en,d ɪ s p l ˈeɪh ˈɔ ɹ ɚˈɔ d i oʊs k ˈɪ l
en,p l ˈeɪb ˈæ km ˈaɪj ˈu z ɚl ˈæ s tv ˈɪ d i oʊ
en,ˈoʊ p ə ns ˈoʊ v i ə ts ˈɪ n θw ˈeɪ vs k ˈɪ l
en,ˈoʊ p ə ns k ˈi f ih ˈɔ ɹ ɚm ˈɛ n j u
en,ɡ ˌʊ d b ˈaɪ
en,k ə m p l ˈi tˈɔ l s oʊs ˈʌ m t ˌaɪ m zj ˈʊ ɹˈæ n s ɚ z
en,t ˈɛ lm ˈið ək æ f ˈi nk ˈɑ n t ɛ n tə v
en,f ˈoʊ t oʊə vð əs ˈʌ nˈæ td ɪ ɡ ɹ ˈi z
en,s ˈɚ t͡ʃs ˈɪ s t ə m
en,t ˈaɪ m z ˌoʊ n
en,s t ˈɑ ɹ ʃ ˌɪ p
en,ɹ ˈi d ɪ ŋ z
en,j ˈu t ˌu b
en,p ˈɛ ɹ ə tm ˈoʊ dd ɪ s ˈeɪ b ə l
en,l ˈɪ s tð əm ˈoʊ s tp ˈɑ p j ə l ɚf ˈɪ l m zˈaʊ t
en,f ɹ ˈʌ mb ˈæ n dk ˈæ m p
en,ʃ ˈoʊs ˈoʊ v i ə tw ˈeɪ vs k ˈɪ ls k ɹ ˈi n
en,w ˈɛ ɹˈɪ zd ɪ s k ˈʌ v ɚs p ˈeɪ s k ɹ ˌæ f tl ˈoʊ k ˌeɪ t ɪ d
en,m ˈeɪ kv ˈiˈoʊˈaɪp ˈiə nf ˈɔ l b ˌæ ks k ˈɪ l
en,p l ˈeɪð əs ˈɔ ŋk ˈɔ l dh ˈoʊ l im ˈaʊ n t ə nb ˈaɪð əm j u z ˈɪ ʃ ə n zk ˈɔ l ds l ˈi p
en,ˈoʊ p ə nð əh ˈɛ l j ə v j ˌu ɚ
en,j ˈɑ ʃ u ə t ɹ i
en,d ɪ s p l ˈeɪs t ˈoʊ n dm ˈɛ d oʊə vd ˈu ms k ɹ ˈi n
en,s k ˈʌ l p t͡ʃ ɚ
en,w ˈɔ ʃ ɪ ŋ t ə nd ˈis ˈi
en,h ˈɔ ɹ ɚb ˈæ b ə lh ˈoʊ ms k ɹ ˈi n
en,s ˈɚ t͡ʃf ɚð ət ˈɑ pm ˈu v i zˈaʊ tn ˈaʊ
en,w ˈɛ ð ɚ p ɚ n
en,ɪ k w ˈeɪ t ɚ
en,d͡ʒ ˈɛ s t͡ʃ ɚ z
en,ə n ˈʌ ð ɚw ˈʌ n
en,p ˈɪ k f ɪ k s ɚ
en,l ˈɪ s tð əm ˈoʊ s tp ˈɑ p j ə l ɚf ˈɪ l m zp l ˈeɪ ɪ ŋn ˈaʊ
en,ʃ ˈoʊm ˈiˈɔ lm ˈaɪ
en,d ˈi θ ˈɛ n t ɪ k ˌeɪ t
en,ˈeɪv ˈip ˈɔ ɹ n
en,s ˈʌ nˈɪ m ɪ d͡ʒˈɪ nm ˈɪ l j ə nd ɪ ɡ ɹ ˈi z
en,ʃ ˈoʊm ˈiˈoʊ m ˈɛ l ˈi t oʊs k ˈɪ lh ˈoʊ ms k ɹ ˈi n
en,s p ˈi k ə b ə l
en,d ɪ s p l ˈeɪs ˈoʊ v i ə ts ˈɪ n θ w ˌeɪ vs k ˈɪ l
en,f ɹ ˈɛ n d l i
en,ˈoʊ p ə ns m ˈɑ ds k ˈɪ ls k ɹ ˈi n
en,ˈɪ zˈɔ lh ˈʌ b ə ld ˈæ t əp ˈʌ b l ɪ k
en,s ˈoʊ l ɚd ɪ s p l ˈeɪˈɪ nˈæ ŋ s t ɹ ə m
en,d ˈʌ zl ˈaɪ vd ˈæ t əf ɹ ˈʌ mh ˈʌ b ə lt ˈɛ l ə s k ˌoʊ pɪ ɡ z ˈɪ s t
en,s p ˈi kt əm ˈiˈɪ n
en,p l ˈeɪð əs ˈɔ ŋh ˈoʊ l im ˈaʊ n t ə nb ˈaɪð əm j u z ˈɪ ʃ ə n zn ˈeɪ m ds l ˈi p
en,l ˈoʊ k ˌeɪ tð əˌɪ n t ɚ n ˈæ ʃ ə n ə ls p ˈeɪ ss t ˈeɪ ʃ ə n
en,p l ˈeɪb ˈæ kl ˈæ s tv ˈɪ d i oʊ
en,m ˈu v ip ˈoʊ s t ɚp ˈɔ ɹ n
en,s ˈoʊ l ɚp ˈɪ k t͡ʃ ɚˈɪ nˈæ ŋ s t ɹ ə m
en,ʃ ˈoʊd ˈʌ s ts k ˈɪ l
en,ˈɪ zm ˈaʊ sæ k t ˈɪ v ɪ t is t ˈɑ p t
en,ˈoʊ m ˈɛ l ˈi t oʊs k ˈɪ l
en,t ˈɛ lm ˈiə vi m ˈeɪ l
en,f p ɚ n
en,ʃ ˈoʊm ˈaɪh ˈaʊ sf ɹ ˈʌ ms p ˈeɪ sj ˈɪ ɹ zə ɡ ˈoʊ
en,k ˈʌ l tm ˈu v ik l ˈæ s ɪ k s
en,d ˈɪ dh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pl ˈoʊ k ˌeɪ tˈɛ n ip l ˈæ n ə t s
en,t ɹ vk ˈʌ l t
en,ʃ ˈoʊd ɪ v ˈaɪ sh ˈoʊ mf ˈeɪ ss ˈɛ t ɪ ŋ z
en,d ɪ s p l ˈeɪk ˈɪ ŋ zə vh ˈɔ ɹ ɚs k ɹ ˈi n
en,s ˈɚ t͡ʃf ɚð ət ˈɑ pf ˈɪ l m zˈaʊ tn ˈaʊ
en,p ˈɚ s ə n z
en,ˈɑ ɹð ək ˈʌ l ɚ zˈɪ nh ˈʌ b ə lˈɪ m ɪ d͡ʒ ɪ zɹ ˈi l
en,d ˈʌ zh ˈʌ b ə lf ˈaɪ n dp l ˈæ n ə t s
en,t ˈɛ lm ˈiəf ˈɛ ɹ it ˈeɪ l
en,d ˈʌ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pt ˈeɪ kp ˈɪ k t͡ʃ ɚ zə vˈaʊ ɚp l ˈæ n ə t
en,t ˈɛ lm ˈij ˈʊ ɹs k ɹ ˈɪ p t s
en,n ˈʌ m b ɚə vk ˈʌ n t ɹ i zd ˈuj ˈun ˈoʊə b ˈaʊ t
en,s t ˈoʊ n ɚ
en,w ˈɛ ɹˈɪ zh ˈʌ b ə ls p ˈeɪ st ˈɛ l ə s k ˌoʊ pl ˈʊ k ɪ ŋ
en,w ˈʌ tʃ ˈʊ dˈaɪm ˈeɪ kt əd ɹ ˈɪ ŋ k
en,w ˈʌ td ˈɪ dj ˈus ˈeɪ‖
en,s ˈɪ m p l ɪ s t
en,ˌɪ n f ɹ ə s t ɹ ˈʌ k t͡ʃ ɚ
en,ʃ ˈoʊm ˈih ˈɔ ɹ ɚɹ ˈi d ɪ ŋ zs k ˈɪ lm ˈɛ n j u
en,l ˈu m ɪ n oʊ z ɪ t i
en,m ˈeɪ kf ˈoʊ nə nf ˈɔ l b ˌæ k
es,i n t e ɾ f a θ
es,k a s ab l a n k a
es,m o n i t o ɾ i θ a
es,l i s t al a sp e l i k u l a sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ aa o ɾ a
es,m e m o ɾ ʝ a
es,a k t i b a ɾ
es,i n k ɾ e m e n t a ɾ
es,b u s k al a sf i l m e sm a sp o p u l a ɾ e s
es,k o m p ɾ we b am ie m ai l‖
es,k wa n d o
es,b u s k al o sp e l i k u l a sm a sp o p u l a ɾ e s
es,k l ʝ e n t e s
es,i n a b i l i t a ɾ
es,l i s t al a sf i l m e sm a sp o p u l a ɾ e s
es,s i n k ɾ o n i θ a
es,r e d e s
es,n om en o t i f i k e sd en we b od ee m ai l
es,d o n d ee s t a
es,p o ne ln i b e ld el ai l u m i n a θ ʝ o nd et u so x o s
es,s n o m b o ʝ
es,n o t i f i k a m ed ek o r e o
es,o s k u ɾ e θ e t eu np o k o
es,b o m b i ʎ a
es,k o l o ɾd et e m p e ɾ a t u ɾ a
es,m a sb ɾ i ʎ a n t e
es,n om en o t i f i k e sd en we b od en we b ok o r e o
es,b u s k al a sf i l m e st o pe nk a ɾ t e l e ɾ a
es,k ɾ e aa k t i b i d a d e s
es,r e b i s am ik o r e o
es,k a m b ʝ aaa k t i b i d a d
es,k wa l e ss o nl o sf i l m e sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ a
es,b u s k ae ne s t eo ɾ d e n a d o ɾ
es,k ɾ e a ɾn we b aa k t i b i d a d
es,r e x i s t ɾ a
es,b a m o s
es,k o m p ɾ o b a n d om bk o n e k s ʝ o n
es,r e p i t ee lk o n k u ɾ s od ep a ɾ k e sn a θ ʝ o n a l e s
es,b u s k al a sp e l i k u l a st o pe nk a ɾ t e l e ɾ a
es,k ʝ e na θ e
es,k ek o m o‖
es,a b i s a m ek wa n d ot e n g ae m ai l
es,k o ɾ t a ɾ
es,s e l e k θ ʝ o n a ɾ
es,k wa l e ss o nl o sp e l i k u l a sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ a
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a x i n ad ei n i θ ʝ o
es,k wa l e ss o nl o sf i l m e sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ a
es,l i s t al o sf i l m e st o pe nk a ɾ t e l e ɾ aa o ɾ a
es,o t ɾ ab e θ
es,a p a g a d o
es,a k t i b a ɾe lb o l u m e nau t o m a t i k o
es,s i x i l o
es,l i s t al a sf i l m e sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,k o m p ɾ we b a
es,a s i g n aa la θ a ɾ
es,a b i s a m ek wa n d ot e n g au nk o r e oe l e k t ɾ o n i k o
es,b u s k a ɾe ne lo ɾ d e n a d o ɾ
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ak a ɾ ad ei n i θ ʝ od e ld i s p o s i t i b o
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a x i n ad er e p o s o
es,p o ne ln i b e ld ed eb ɾ i ʎ od et u so x o s
es,n om en o t i f i k e sd en we b od en we b oe m ai l
es,t e n g oa l g u nk o r e o‖
es,k wa l e ss o nl o sf i l m e st o pe nk a ɾ t e l e ɾ a
es,e l i m i n a
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ak a ɾ ad er e p o s o
es,k i t ae ls i l e n θ ʝ o
es,k wa l e ss o nl o sf i l m e sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,b e ɾ s ʝ o n
es,b u s k e d ad ea ɾ t͡ʃ i b oe ne ls i s t e m a
es,k o n t i n u ak o n t a n d oe lk we n t od ea d a s
es,i n g ɾ e d ʝ e n t e
es,a la θ a ɾ
es,b u s k al o sp e l i k u l a sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,a p a g a ɾ
es,a s i g n a ɾ
es,b o r a
es,k a m b ʝ al ai l u m i n a θ ʝ o n
es,a b o ɾ t a ɾ
es,r i s aa l e a t o ɾ ʝ a
es,m we s t ɾ a
es,r i s o t a d am a l b a d a
es,b o r a ɾ
es,m o s t ɾ a ɾa ɾ t͡ʃ i b o sr e θ ʝ e n t e s
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a x i n ai n a k t i b ad e ld i s p o s i t i b o
es,a r i b a
es,d e t e n e ɾ
es,k o n t ɾ a s e ɲ a
es,l i s t al a sf i l m e sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ aa o ɾ a
es,g wa ɾ d a ɾp a ɾ t i d a
es,a k t wa l i θ a
es,k a m b ʝ a ɾ
es,e l i m i n al aa k t i b i d a d
es,d a m ee lb a l o ɾd e
es,m o d e l op ɾ e θ i s o
es,n om en o t i f i k e sd en we b oe m ai l
es,b u s k al o sp e l i k u l a sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ aa o ɾ a
es,s i n k ɾ o n i θ a ɾ
es,l i s t al o sp e l i k u l a st o pe nk a ɾ t e l e ɾ a
es,m o n i t o ɾ
es,r e d e sθ i f i
es,p o n e ɾ
es,n e θ e s i t oa l g od es a b i d u ɾ i a
es,e s t a b l e θ ee ln i b e ld ed eb ɾ i ʎ od et u so x o s
es,r i s a s
es,b u s k al a sf i l m e sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,m a k s i m o
es,p ɾ e θ i s o
es,t e n g oa l g u nk o r e on we b o‖
es,b o r a ɾl aa k t i b i d a d
es,k a ɾ k a x a d aa l e a t o ɾ ʝ a
es,k es o n
es,d i m es ia ʝk o r e o
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a n t a ʎ ai n a k t i b a
es,i l u m i n a ɾ
es,f ɾ a s e
es,l u g a ɾ
es,d i m ee la k t wa l
es,n o t i f i k a m ed en we b ok o r e o
es,a b i l i t a ɾ
es,au d ʝ o
es,b a x o
es,f ɾ a s e s
es,b u s k al a sp e l i k u l a sm a sp o p u l a ɾ e s
es,m a t a ɾa k t i b i d a da k t wa l
es,d e f i n e
es,b a l o ɾ
es,a l e a t o ɾ i θ a ɾ
es,k ei θ ʝ e ɾ o n
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a x i n ad er e p o s od e ld i s p o s i t i b o
es,d e s k o n e k t a
es,d e x a n o s
es,a b i s a m ek wa n d ot e n g au nk o r e o
es,s u b e
es,l a m p a ɾ a s
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a x i n ad ei n i θ ʝ od e ld i s p o s i t i b o
es,a l t o
es,m we s t ɾ al ap a n t a ʎ ad ek o n e k s ʝ o n e sθ i f i
es,k wa n d of we ɾ o n
es,k ɾ e aa k t i b i d a d
es,k wa l e ss o nl a sp e l i k u l a st o pe nk a ɾ t e l e ɾ a
es,k i t aa k t i b i d a d
es,k ei θ o
es,b a n d e x ad ee n t ɾ a d a
es,m o d e l o
es,d e θ i d e
es,x u g a ɾ
es,k wa le ɾ a
es,a x u s t a ɾe lb o l u m e nau t o m a t i k oaa k t i b o
es,r e p ɾ o d u θ e
es,p o n e ɾe nm a ɾ t͡ʃ a
es,b o m b i ʎ a s
es,g wa ɾ d a d o
es,d e s au t e n t i k a
es,n om en o t i f i k e sd en we b ok o r e o
es,a b ɾ el o sa x u s t e s
es,f i n a l i θ a ɾ
es,d i m ek wa n d ot e n g ak o r e o
es,k we n t au n ab we n ai s t o ɾ ʝ a
es,l i s t al a sp e l i k u l a sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ a
es,f i x a
es,k we n t am eu n ab we n ai s t o ɾ ʝ a
es,l i s t al o sf i l m e sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,k wa n d os e ɾ a
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a n t a ʎ ad er e p o s o
es,m we s t ɾ aa ɾ t͡ʃ i b o sr e θ ʝ e n t e s
es,m a t a ɾa k t i b i d a d
es,k we n t am eu nb we nk we n t o
es,f i x ak o m f i g u ɾ a θ ʝ o n
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o ns s
es,k o ɾ t a
es,k wa l e ss o nl a sf i l m e sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ a
es,e m p ʝ e θ au n ap a ɾ t i d a
es,d o n d ea θ e n
es,o s k u ɾ e θ ʝ e n d o
es,m o s t ɾ a ɾl a sa k t i b i d a d e sa k t wa l e s
es,k wa l e ss o nl a sf i l m e sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ aa o ɾ a
es,b u s k al o sp e l i k u l a st o pe nk a ɾ t e l e ɾ aa o ɾ a
es,p o ɾk ea θ e
es,s n o sb o ʝ
es,e l i m i n aa k t i b i d a d
es,b e ɾ s ʝ o nd el ap l a t a f o ɾ m a
es,d i m eu n aθ i t a
es,e s t a d o
es,r e k a ɾ g a
es,s o n i d o
es,k o m p ɾ o b a ɾe m b ʝ
es,r i ea la θ a ɾ
es,k wa l e ss o nl a sf i l m e st o pe nk a ɾ t e l e ɾ aa o ɾ a
es,e n k we n t ɾ al aiss
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nθ i f i
es,e s t a sb ɾ i ʎ a n t e
es,e s t a b l e θ ed eb ɾ i ʎ o
es,m a ɲ a n a
es,m we s t ɾ ar e θ ʝ e n t e s
es,l u θ e s
es,b o r aa k t i b i d a d
es,p we d e sr ei ɾ t e‖
es,b u s k a ɾe ln o m b ɾ ed ea ɾ t͡ʃ i b o
es,au t o m a t i θ a θ ʝ o n
es,e n n e g ɾ e θ e ɾ
es,m we s t ɾ al ap a n t a ʎ ad ek o n e k s ʝ o n e si n a l a m b ɾ i k a s
es,k wa l e ss o nl o sp e l i k u l a sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,f i n a l i θ a
es,b u s k al o sp e l i k u l a sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ a
es,r e k o n o θ e d o ɾd es a l u d o
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a n t a ʎ ad ei n i θ ʝ od e ld i s p o s i t i b o
es,k wa l e ss o nl o sf i l m e sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ aa o ɾ a
es,m o s t ɾ a ɾd o k u m e n t o sr e θ ʝ e n t e s
es,t e n g oa l g u nk o r e oe l e k t ɾ o n i k on we b o‖
es,k a m b ʝ ae ln i b e ld el ai l u m i n a θ ʝ o nd et u so x o s
es,d i s p a ɾ a
es,u b i k a θ ʝ o n
es,a b o ɾ t a
es,l a n θ a m ʝ e n t o
es,k o m p ɾ o b a ɾe m i l ʝ
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ap a n t a ʎ ad ei n i θ ʝ o
es,s a t u ɾ a θ ʝ o n
es,a x u s t ae lb o l u m e nau t o m a t i k oai n a k t i b o
es,p o nd eb ɾ i ʎ o
es,k wa le se la k t wa l
es,l i s t al o sp e l i k u l a sm a sp o p u l a ɾ e s
es,p ɾ e g u n t a m ea θ e ɾ k ad el o sp a ɾ k e sn a θ ʝ o n a l e s
es,k wa l e ss o nl o sf i l m e st o pe nk a ɾ t e l e ɾ aa o ɾ a
es,b u s k al a sf i l m e sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ aa o ɾ a
es,l e eu n ab we n ai s t o ɾ ʝ a
es,k ɾ e a ɾa k t i b i d a d e s
es,r i e t ea la θ a ɾ
es,ʎ a m a
es,l i s t al o sp e l i k u l a sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,k ɾ e a ɾ
es,s et eb ed e m a s ʝ a d ob ɾ i ʎ a n t e
es,a x u s t e s
es,s e n s o ɾ
es,m we s t ɾ al a sa k t i b i d a d e sa k t wa l e s
es,e s θ e n a
es,k wa n d oe s
es,t e m p e ɾ a t u ɾ a
es,p o ɾk ef we ɾ o n
es,e s k a n e a
es,b u s k ae la ɾ t͡ʃ i b o
es,d e f i n i ɾ
es,e m p ʝ e θ a
es,p ɾ we b ad eb e l o θ i d a d
es,l i s t al o sp e l i k u l a sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ a
es,d o n d ee s t al aiss
es,k em ep o n g o‖
es,k wa n d of we
es,k i t a ɾa k t i b i d a d
es,k ɾ e au n an we b aa k t i b i d a d
es,k wa l e ss o nl o sf l i m e sm a sp o p u l a ɾ e sa o ɾ a
es,r e di n a l a m b ɾ i k a
es,d o n d ee s t a n
es,d a m ea l g u n aθ i t a
es,u t i l i θ a n d o
es,k o n t i n u ae lk we n t od ea d a s
es,a b ɾ el ak o m f i g u ɾ a θ ʝ o n
es,p o ɾk es o n
es,r e dθ i f i
es,o l b i d a
es,a b i s a m ek wa n d ot e n g au ne m ai l
es,l i s t al a sp e l i k u l a st o pe nk a ɾ t e l e ɾ a
es,k wa l e ss o nl o sp e l i k u l a st o pe nk a ɾ t e l e ɾ a
es,b u s k a ɾe s t o
es,b u s k al o sp e l i k u l a sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ a
es,l o k a l i θ a θ ʝ o n
es,k ʝ e na ɾ a
es,k es e ɾ a n
es,a k l a ɾ a ɾ
es,e x e k u t a n d o
es,s i l e n θ ʝ o
es,n o m b ɾ e
es,l i s t al a sp e l i k u l a sm a sp o p u l a ɾ e s
es,g ɾ a b a
es,k a m b ʝ ae ln i b e ld ed eb ɾ i ʎ o
es,d i s m i n u ʝ e
es,n om ea b i s e sd ee m ai l
es,a b a x o
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd ek o n e k s ʝ o n e si n a l a m b ɾ i k a s
es,e m p ʝ e θ au n an we b aa k t i b i d a d
es,k a m b ʝ ad eb ɾ i ʎ od et u so x o s
es,r i e t ek o m oa l e k s a
es,p a l a b ɾ ad ea k t i b a θ ʝ o nd e lr e k o n o θ e d o ɾd es a l u d o
es,x we g o
es,e x e k u t a ɾd ʝ a g n o s t i k od ee m i l ʝ
es,p o ɾk ee s
es,k l ʝ e n t e
es,e s t a b l e θ ee ln i b e ld el ai l u m i n a θ ʝ o n
es,b u s k al o sf i l m e sm a sp o p u l a ɾ e se nk a ɾ t e l e ɾ a
es,k a l o ɾ
es,r i s o t a d aa l e a t o ɾ ʝ a
es,n we b a sa k t i b i d a d e s
es,k wa l e ss o nl a sp e l i k u l a sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ aa o ɾ a
es,p a ɾ a ɾ
es,a s i g n a
es,e s t a sd e m a s ʝ a d oo s k u ɾ o
es,k o m f i g u ɾ a θ ʝ o n
es,a l e a t o ɾ i θ a
es,a b i s a m ek wa n d ot e n g an we b ok o r e o
es,f u t u ɾ o
es,k o m f i g u ɾ a ɾ
es,a k t i b au n ak a ɾ k a x a d aa l e a t o ɾ ʝ a
es,r ei ɾa la θ a ɾ
es,d o n d et ee n k we n t ɾ a s
es,d o n d ei θ ʝ e ɾ o n
es,k o m p ɾ we b am ik o r e o‖
es,k wa l e ss o nl o sp e l i k u l a sm e x o ɾ e se ne lr a n θ i n ge nk a ɾ t e l e ɾ a
es,m o s t ɾ a ɾr e θ ʝ e n t e s
es,b u s k al o sf i l m e sm a sp o p u l a ɾ e s
es,a g ɾ e g a ɾ
es,p a ɾ a
es,b o l u m e n
es,s et eb eb ɾ i ʎ a n t e
es,d e t e k t o ɾ
es,t e n g oa l g u ne m ai ln we b o‖
es,i n t e n s i d a d
es,a d i b i n ae ln u m e ɾ o
es,k wa l e ss o n
es,r i s a
es,b o r al a sm e d i θ ʝ o n e sd eb o l u m e nau t o m a t i k o
es,m we s t ɾ al ak o m f i g u ɾ a θ ʝ o nd el ak a ɾ ad er e p o s od e ld i s p o s i t i b o
es,i n k ɾ e m e n t a
es,l e e ɾ
es,t i ɾ ad a d o
es,e l i m i n a ɾa k t i b i d a d
es,i l u m i n a
es,f i x a ɾ
es,e x e k u t a ɾ
es,e s t a b l e θ e ɾ
es,x we g od ea d i b i n a ɾe ln u m e ɾ o
es,e s t a b l e θ el ai l u m i n a θ ʝ o n
es,k ʝ e n
es,r e k we ɾ d a
